"Hickenlooper","Hickenlooper_office","1083811816961118209","2019-01-11 19:44:08","Honored to spend time highlighting CO's strong agricultural traditions w/ @nationalwestern Stock Show. Also, I had the opportunity to lobby @SenCoryGardner to end the #shutdown &amp; put over 15,000 CO Fed employees back to work. https://t.co/QGj3CJsHVo","","46","329"
"Hickenlooper","Hickenlooper_office","1083473248640069633","2019-01-10 21:18:47","Colorado is the best state in the nation, and frankly, it isn’t
even close. #COForAll #BoldlyFWD https://t.co/gju1GBLmay","Place(full_name='Colorado, USA', attributes={}, name='Colorado', country='United States', _api=<tweepy.api.API object at 0x7fc5dc4ca908>, url='https://api.twitter.com/1.1/geo/id/e21c8e4914eef2b3.json', country_code='US', id='e21c8e4914eef2b3', contained_within=[], place_type='admin', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fc5dc4ca908>, coordinates=[[[-109.060257, 36.992427], [-102.041524, 36.992427], [-102.041524, 41.003445], [-109.060257, 41.003445]]], type='Polygon'))","17","217"
"Hickenlooper","Hickenlooper_office","1083438889019224064","2019-01-10 19:02:15","“Together, we will build a Colorado that works for ALL!” https://t.co/i134oUhe5I","","24","255"
"Hickenlooper","Hickenlooper_office","1083438544687837184","2019-01-10 19:00:53","#COPolitics #BoldlyFWD https://t.co/PjIzKm4Qp3","Place(full_name='Denver, CO', attributes={}, name='Denver', country='United States', _api=<tweepy.api.API object at 0x7fc5dc4ca908>, url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', country_code='US', id='b49b3053b5c25bf5', contained_within=[], place_type='city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fc5dc4ca908>, coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]], type='Polygon'))","15","77"
"Hickenlooper","Hickenlooper_office","1083436267742711809","2019-01-10 18:51:50","#COPolitics #BoldlyFWD https://t.co/F7sjSOpVvj","Place(full_name='Denver, CO', attributes={}, name='Denver', country='United States', _api=<tweepy.api.API object at 0x7fc5dc4ca908>, url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', country_code='US', id='b49b3053b5c25bf5', contained_within=[], place_type='city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fc5dc4ca908>, coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]], type='Polygon'))","1","16"
"Hickenlooper","Hickenlooper_office","1083435316894027776","2019-01-10 18:48:03","#COPolitics #BoldlyFWD https://t.co/DNXZ7evUNy","Place(full_name='Denver, CO', attributes={}, name='Denver', country='United States', _api=<tweepy.api.API object at 0x7fc5dc4ca908>, url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', country_code='US', id='b49b3053b5c25bf5', contained_within=[], place_type='city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fc5dc4ca908>, coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]], type='Polygon'))","13","49"
"Hickenlooper","Hickenlooper_office","1083432570174332928","2019-01-10 18:37:08","#COPolitics #BoldlyFWD https://t.co/vCfvhgWF4P","Place(full_name='Denver, CO', attributes={}, name='Denver', country='United States', _api=<tweepy.api.API object at 0x7fc5dc4ca908>, url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', country_code='US', id='b49b3053b5c25bf5', contained_within=[], place_type='city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fc5dc4ca908>, coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]], type='Polygon'))","4","17"
"Hickenlooper","Hickenlooper_office","1083431553445769216","2019-01-10 18:33:06","#COPolitics #BoldlyFWD https://t.co/viUWO56uOy","Place(full_name='Denver, CO', attributes={}, name='Denver', country='United States', _api=<tweepy.api.API object at 0x7fc5dc4ca908>, url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', country_code='US', id='b49b3053b5c25bf5', contained_within=[], place_type='city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fc5dc4ca908>, coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]], type='Polygon'))","3","16"
"Hickenlooper","Hickenlooper_office","1083429550225219585","2019-01-10 18:25:08","#COpolitics #BoldlyFWD https://t.co/KZKrY4hteh","Place(full_name='Denver, CO', attributes={}, name='Denver', country='United States', _api=<tweepy.api.API object at 0x7fc5dc4ca908>, url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', country_code='US', id='b49b3053b5c25bf5', contained_within=[], place_type='city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fc5dc4ca908>, coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]], type='Polygon'))","7","51"
"Hickenlooper","Hickenlooper_office","1083428189530030080","2019-01-10 18:19:44","#COPolitics #BoldlyFWD https://t.co/83oJkBYIxc","Place(full_name='Denver, CO', attributes={}, name='Denver', country='United States', _api=<tweepy.api.API object at 0x7fc5dc4ca908>, url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', country_code='US', id='b49b3053b5c25bf5', contained_within=[], place_type='city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fc5dc4ca908>, coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]], type='Polygon'))","15","27"
