"Brown","Brown_office","1083748322635120640","2019-01-11 15:31:49","Federal agencies must ensure that government contractors get back pay they deserve. Many of these workers live paycheck-to-paycheck, and cannot afford to pay their rent and other bills if the shutdown continues. Urging the Administration to make sure this happens. https://t.co/a77n2lHzgB","","140","492"
"Brown","Brown_office","1083490924817276928","2019-01-10 22:29:01","Workers and their families should not have to face losing their homes or defaulting on loans because of President Trump’s temper tantrum. Our legislation will help ease suffering among workers impacted by this unnecessary and avoidable shutdown. -SB https://t.co/CfEpy1gBDe","","132","499"
"Brown","Brown_office","1083418512872353793","2019-01-10 17:41:17","“If you’re the only breadwinner in your family, and to have your kids looking up at you, it’s hard to tell them, we don’t have anything to put food on the table. That’s the hard part.” – Aaron, a @TSA worker in Cleveland #ShutdownStories https://t.co/fsQF1KulIy","","318","721"
"Brown","Brown_office","1083371796936753152","2019-01-10 14:35:39","RT @JMBorchardt: .@SenSherrodBrown op-ed: The government shutdown is especially painful for custodians, cafeteria employees and other low-p…","","101","0"
"Brown","Brown_office","1083150529755336704","2019-01-09 23:56:24","“It gets you nervous, you don’t know when it’s going to open again. You talk to your friends &amp; they feel the same way. Now I have to wait to see what happens but if it takes too long then I’ll have to look for another job.” – Jose, a food services contract worker #ShutdownStories https://t.co/Tgywhv2Lvm","","181","484"
"Brown","Brown_office","1083145491410571265","2019-01-09 23:36:23","RT @usatodayopinion: #Trump's government #shutdown betrays workers, especially the lowest paid: @SenSherrodBrown  https://t.co/WCcFLVQKy5","","70","0"
"Brown","Brown_office","1083133619445682177","2019-01-09 22:49:13","“We have to pay our bills and there’s nowhere we can get the money.” – Sandra, a contract worker #ShutdownStories","","136","520"
"Brown","Brown_office","1083124653302910981","2019-01-09 22:13:35","LIVE: Sherrod calls on President Trump to end the shutdown. “It comes down to respecting the dignity of work. Missing 1 paycheck may not seem like a lot to the billionaire president &amp; his cabinet…but for most Americans, missing a paycheck is a big deal.” https://t.co/jb7A4p3Bjs","","914","2643"
"Brown","Brown_office","1083103281105326081","2019-01-09 20:48:39","“Contractors – we don’t get anything. We’re not going to get any back pay. We feel like we’re hostages.” – Wouby, a food services contract worker #ShutdownStories https://t.co/dXh0RiuFkp","","373","787"
"Brown","Brown_office","1083092685139906560","2019-01-09 20:06:33","“For me, I am very affected. I have children, I have rent, that’s why for me, I am very affected. My coworkers feel bad like me. Like me, they have families too, they have rent too."" – Almaz, a food services contract worker #ShutdownStories https://t.co/ObPGHwP2Xm","","210","621"
"Brown","Brown_office","1083079576824229895","2019-01-09 19:14:28","“I have rent to pay. Who’s going to pay our bills? And those that have kids – what’s happening to their children?” – Patricia, a contract worker #ShutdownStories https://t.co/Np7N3FQvGs","","327","842"
"Brown","Brown_office","1083067275148738561","2019-01-09 18:25:35","“Personally, I have to pay rent, I have other bills, I have a college student in his second semester and he needs help with his books and stuff. President Trump, I’m asking you: would you please open the government?” – Jackie, a food services contract worker #ShutdownStories https://t.co/I4cuHdlaWv","","408","970"
"Brown","Brown_office","1083065484399050752","2019-01-09 18:18:28","Talked with some of these workers yesterday, at an emergency meeting of their union @unitehere. Throughout the day, we'll share their stories on Twitter with the hashtag #ShutdownStories. Follow along.","","163","545"
"Brown","Brown_office","1083064594501984256","2019-01-09 18:14:56","Right now, some 1,500 janitors, cafeteria workers and security guards are out of work because of the #TrumpShutdown. They don’t know when they’ll get paid again. And unless we do something, many will never make up their lost wages, because they’re employed by private contractors.","","1702","4010"
