"Sanders","Sanders_office","1083823361174704128","2019-01-11 20:30:00","There’s no crisis at the border but Trump’s shutdown is creating a crisis: The safety of the nation’s air travel system is at risk, tax refunds might not go out on time, national parks are overflowing with trash and hundreds of thousands of federal employees aren’t getting paid. https://t.co/brVbH5VB0F","","1081","2787"
"Sanders","Sanders_office","1083804148435468293","2019-01-11 19:13:39","Things that are national emergencies:
-30 million without health insurance
-15 million children in poverty
-Tens of thousands dying from opioids and gun violence
-Climate change

Things that are not national emergencies:
-Building a border wall to satisfy Fox News","","8014","25476"
"Sanders","Sanders_office","1083778313993121792","2019-01-11 17:31:00","Last year, the five largest drug companies in America made nearly $60 billion in profits. The top five pharma CEOs made over $113 million in total compensation in 2017.

Meanwhile, 1 in 5 Americans can’t afford their prescriptions. That should outrage every member of Congress.","","2833","9361"
"Sanders","Sanders_office","1083772320706166785","2019-01-11 17:07:11","Air traffic controllers got paychecks for a total of $0 today because of Trump's government shutdown.

This is a crisis!

Mr. Trump, stop holding our federal employees hostage as political pawns. Open the government now. https://t.co/0YvxmsyWwh","","1126","3707"
"Sanders","Sanders_office","1083465331107086336","2019-01-10 20:47:19","In the richest country in the history of the world, Americans should not have to live in fear that they will die because they cannot afford the life-saving medication they need. Pharma's greed is killing Americans and that has got to end. (with @BizHealthPol) https://t.co/axL4X5dfPc","","1543","4182"
"Sanders","Sanders_office","1083462644445659136","2019-01-10 20:36:38","RT @SSWorks: Today, @SenSanders &amp; @RepRoKhanna introduced the Prescription Drug Price Relief Act, which would drastically lower drug prices…","","860","0"
"Sanders","Sanders_office","1083431016059015168","2019-01-10 18:30:58","Trump has told the American people several hundred times that Mexico would pay for the wall. That is a lie. If his wall were to be built, Mexico would not pay for it. American taxpayers would.","","1430","6939"
"Sanders","Sanders_office","1083429211547815939","2019-01-10 18:23:47","RT @ABC: Sen. Bernie Sanders at union rally protesting government shutdown: ""Today we say to this president: Grow up, do your job, end this…","","1304","0"
"Sanders","Sanders_office","1083405179410702336","2019-01-10 16:48:18","RT @ABCPolitics: Sen. Bernie Sanders and co-sponsors introduce three pieces of legislation to reduce drug prices: ""The American people are…","","648","0"
"Sanders","Sanders_office","1083404341330042880","2019-01-10 16:44:58","RT @Public_Citizen: .@SenSanders and others just introduced a slew of bills to lower drug prices and fight Big Pharma’s unimaginable greed.…","","721","0"
"Sanders","Sanders_office","1083403949531643904","2019-01-10 16:43:24","Why do Americans pay the highest prices for prescription drugs in the world?

Why are there no restrictions on what a drug company can charge?

The answer is simple: other than Wall Street, the pharmaceutical industry is the most powerful political force in the country.","","5324","20887"
"Sanders","Sanders_office","1083403762356703232","2019-01-10 16:42:40","RT @PeterWelch: Prescription drug prices are out of control. Today, @SenSanders and I am announcing a package of bills that would drastical…","","215","0"
"Sanders","Sanders_office","1083390666443505664","2019-01-10 15:50:37","How many people need to die, how many people need to get unnecessarily sicker before Congress is prepared to take on the greed of the prescription drug industry? 

Today, we are introducing legislation to end the pharmaceutical industry’s greed and drastically lower drug prices. https://t.co/qe9qXwylkB","","1226","4944"
"Sanders","Sanders_office","1083390225567674369","2019-01-10 15:48:52","RT @SSWorks: At 11:30am ET, @SenSanders &amp; @RepCummings will hold a press conference to introduce three bills that dramatically lower prescr…","","245","0"
"Sanders","Sanders_office","1083390018801070082","2019-01-10 15:48:03","RT @OversightDems: TODAY: Tune in live at 11:30 AM as Chairman @RepCummings, @SenSanders &amp; Rep.@RoKhanna unveil a legislative package to lo…","","95","0"
