"Search Term","Username","Location","Verified User?","Tweet ID","Tweet Time","Tweet Text","Tweet Place","Retweet Count","Favorite Count"
"#parentpower","Complete Colorado","Colorado","False","1084514806793678851","2019-01-13 18:17:33","SUNDAY UPDATE: Happening in Your Backyard #SchoolChoice #EDCOLO #ParentPower #copolitics https://t.co/gl9sz1XrbL https://t.co/VYqdLWL3ak","","0","0"
"#parentpower","Cat Stead","Brighton","False","1084448145189285888","2019-01-13 13:52:40","RT @BHMusicandArts: Have you been spreading the word about our #FREE #SaturdayMusicCentre #TasterSession @VarndeanSchool? Why don't you bri…","","4","0"
"#parentpower","Elevare London","","False","1084443707552813056","2019-01-13 13:35:02","#edchat #HackLearning #elearning #11plustips #acceleratedlearning #prepschool #highered #parentpower #putkidsfirst #schoolchoice #parentalchoice #elevenplus https://t.co/iXGi2yVIwi","","0","0"
"#parentpower","Melissa Regan","","False","1084186162707734528","2019-01-12 20:31:39","#parentpower
#SandyHook https://t.co/lDRF4GCSOz","","0","1"
"#parentpower","Masa","Bronx, NY","False","1083940667779436545","2019-01-12 04:16:08","RT @CEJNYC: @masanyorg #CulturallyResponsiveEducation forum starting. It is being kicked off with a gallery tour through problematic homewo…","","1","0"
"#parentpower","Masa","Bronx, NY","False","1083940632878596097","2019-01-12 04:16:00","RT @CEJNYC: @masanyorg #CulturallyResponsiveEducation forum's book raffle 
#Education4Liberation #ParentPower #DecolonizeCurriculum https:/…","","1","0"
"#parentpower","Derek Gall","East Ayrshire","False","1083861401549053957","2019-01-11 23:01:09","RT @Dumbarton_Acad: We look forward to welcoming @canicoaching back today as he starts our Parent Empowerment Programme. 

#partnership
#Pa…","","1","0"
"#parentpower","CSF","New York, NY","False","1083856832995704832","2019-01-11 22:43:00","ICYMI: CSF President Darla M. Romfo was part of a panel discussion on education yesterday led by @WSJ’s @DanHenninger on #FoxNation's Deep Dive program. https://t.co/frMqR55KIX #edchoice #parentpower #schoolchoice","","0","2"
"#parentpower","CEJNYC","new york city ","False","1083840716168744962","2019-01-11 21:38:58","@masanyorg #CulturallyResponsiveEducation forum's book raffle 
#Education4Liberation #ParentPower #DecolonizeCurriculum https://t.co/s2P1IozLz8","","1","0"
"#parentpower","CEJNYC","new york city ","False","1083839963639283714","2019-01-11 21:35:58","@masanyorg #CulturallyResponsiveEducation forum starting. It is being kicked off with a gallery tour through problematic homework assignments students have brought home #Education4Liberation #ParentPower #DecolonizeCurriculum https://t.co/JxpEjPE3GQ","","1","0"
